Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
Agricultural,3000 sq.m.,"Ashtarak highway, Yerevan","$30,000",USD,Suitable for any activityTranslated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/18073049
Agricultural,5000 sq.m.,Aragatsotn › Ashtarak,"$9,000",USD,"The land is 5000 square meters, suitable for agricultural use.There is an irrigation system, there are gardens next door.The land is located 150-200 m from the North-South highway.At the back of the gas station on the right side of the road from Ashtarak to Parpi (under the North-South highway)Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/13701299
For Residential Development,463 sq.m.,Aragatsotn › Karbi,"$6,300",USD,"A plot of land for construction of residential buildings is for sale in Karbi, only 28 km from Yerevan.Land area: 463 sq/mNecessary communications and infrastructures are located near the land.Exchange with a car is also possible!Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18313729
For Residential Development,2000 sq.m.,"Ապարանի փողոց 13, Դաշտավան","$5,000",USD,Drinking irrigation water like gas in a flat area in a busy area.Translated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/16605103
Agricultural,6000 sq.m.,Aragatsotn › Ohanavan,"$25,000",USD,18 rows of apple orchards for sale. The trees in the garden are fully harvested. There is a stone building in the area.Translated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/17768653
For General Purpose,"12,300 sq.m.",Aragatsotn › Aruch,"$60,000",USD,"The plot of land with its orchard is located on the side of the road entering Aruch village of Ashtarak region. It is suitable for any activity: Agricultural, production, it can also serve as a wonderful recreation area. There are more than 100 apricot trees, as well as apple, cherry, pear and walnut trees.There is also a house and 2 unfinished buildings. There is no electricity or water problem. The aqueduct for irrigation of the village lands passes by the garden.The entire area is surrounded by a stone wall.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17300580
For Residential Development,3300 sq.m.,Aragatsotn › Aparan,"$40,000",USD,A plot of land near the house is for sale in Kuchak village on the road leading to Mravyan Yeghipatyush. The total area is 3300 square metersTranslated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/17524047
Agricultural,2150 sq.m.,Aragatsotn › Ohanavan,"$4,000",USD,"Orchard, with more than 300 trees, most of them are crepson (Demirchyan) There is nagolden, tsop, aharet, early apple, prisila. Irrigation water is available. The trees are mostly young. There are no damaged trees. The average yield is 5-9 tons. There are many refrigeration facilities nearby.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17791529
Agricultural,6400 sq.m.,Aragatsotn › Ashtarak,"$20,000",USD,"6400 square meters of agricultural land is for sale, near the North-South highway, in Mughnu area. Irrigation water is available.For more information call.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18149342
Agricultural,1800 sq.m.,Aragatsotn › Antarut,"$10,000",USD,"For sale.It is located at the edge of the hill of Antarut village near Byurakan. A few hundred meters away from the end of the houses, next to the road. The land is fertile land. Amberd is about 500 meters away from the hotel. Gas, electricity and waterIt is possible to drive nearby. It is a beautiful place and it is a flat area.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/16769878
For Industrial Use,"23,000 sq.m.",Aragatsotn › Voskehat,"7,500 ֏",AMD,"2.3 hectares of fish farming lakes for sale without intermediaries, 3 artificial lakes արդ modern design of the recreation area, call for details; Voskehat village is not an agency from the owner, negotiableTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/13985635
For Industrial Use,"23,000 sq.m.",Aragatsotn › Voskehat,"7,500 ֏",AMD,"Lakes for sale without intermediaries 2.3 ha contract, URGENT URGENT is not an URGENT agency, with a modern design of the recreation area, 3 lakes with natural shores near the road, Ararat գեղեցիկ with a beautiful view of Aragats mountainsTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/15525474
Agricultural,500 sq.m.,Aragatsotn › Aghdzk,"$2,300",USD,"Urgent!Horticultural land near the summer houses of Aghdzk village.It is flat soil, fertile, black soil underneath. Very convenient for building a private house. The road leading to the land is paved. Irrigation water is available.Price is negotiableWhatsapp, Viber:Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17769760
For Residential Development,600 sq.m.,"15-я улица 31, Аштарак","$4,000",USD,"Земельный участок в городе Аштарак в 12км от Еревана, с видом на гору Арарат. Участок прямой правильной формы. На участке имеется котлован. Вода находится в 200 метрах. К участку ведёт грунтовая дорога. Участок подготовлен для сделки, все документы имеются. Торг уместен.Վաճառվում է տնամերձ հողատարածք 600 քմ, Երևանից 12 կմ։ Ունի ջուր 200 մ հեռավորության վրա։ Բոլոր փաստաթղթերը առկա են։",Nov-25-2022_01-08,,https://list.am/en/item/17889534
For General Purpose,2000 sq.m.,Aragatsotn › Karbi,"3,200,000 ֏",AMD,"4x500 square meters privatized by the regional cadastre, ietotal 2000 sq. M., uncultivated land, located in Karbiin the horticultural district belonging to the village, republicanonly about 100 m from the highway, opposite the roadon the rock side. The district is mostly inhabited, there is also a small onechapel-church, fully equipped with electricity,with natural gas ելու drinking artesian water. Because the landis located about 50 m below a large waterfall, has a great advantage, sowingPossibility of gravity irrigation at any time. The other mostThe advantage is that the selling price, from the cadastral price, is 2 timesIt is cheap, you can buy the land as a whole2000 square meters, but also partially, in any version of 4 pieces.You can also build a house, like many, a wonderful view.To the Ararat valley.All annual state real estate taxes on the land, until:They were repaid in 2021.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17199429
Agricultural,2500 sq.m.,Aragatsotn › Bazmaghbyur,"$10,000",USD,Sepakanashnorum 2500 qmBazmaxbyur gyuxum,Nov-25-2022_01-08,,https://list.am/en/item/16235590
For Residential Development,600 sq.m.,Aragatsotn › Ashtarak,"$24,000",USD,"Residential blockFor residential developmentThere is water, electricity, gasthe road is asphalta good scene that can't be closednext to the highway40.308971, 44.368751Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18353149
Agricultural,1600 sq.m.,"2-nd street 22, Bazmaghbyur","$8,500",USD,"Land for sale or exchange with a car (orchard, fence) in Bazmaghbyur village.Exchange with the car either by me or by you for an additional + + - 2000 $Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17980036
Agricultural,"30,000 sq.m.",Aragatsotn › Aragatsotn,550 ֏,AMD,Продается сельскохозяйственный участок в Арагацотнe. Находится в 200 метрах к северу от дороги (до дороги завода Армас) Стоимость 1 кв. М 550 драм,Nov-25-2022_01-08,,https://list.am/en/item/18132615
Agricultural,"500,000 sq.m.",Aragatsotn › Talin,"$1,000",USD,Part in Hatsashen villageTranslated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/16785465
For Residential Development,1507 sq.m.,Aragatsotn › Kosh,"$12,000",USD,"The land near the house is located in the best part of Kosh village.Necessary communications: Gas, electricity, water, central sewer, internet are located close to the land.Call the indicated phone number with a normal call. And you can ONLY WRITE to whatsappTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18053059
For Public Buildings,1500 sq.m.,Aragatsotn › Ashtarak,"$45,000",USD,"Վաճառվում է 1500 ք/մ հողատարածք Աշտարակից դեպի Էջմիածին գնացող ճանապարհին մոտ, 1-ին գիծ։գազալցակայանի հարևանությամբ։ նպատակային նշանակությունը ՝ բնակավայրերի, օգտագործման նպատակը՝ հասարակական կառուցապատման, իրավունքի տեսակը՝ Սեփականություն: Գազը, ջուրը, հոսանքը, գտնվում են մոտ տարածության վրա և շատ հարմար է ցանկացած օբյեկտ (օֆիս) կառուցելու ։",Nov-25-2022_01-08,,https://list.am/en/item/15699400
Agricultural,2000 sq.m.,Aragatsotn › Saghmosavan,"$13,000",USD,An apple orchard is for sale in the village of Saghmosavan. It is in excellent condition (10 years old) Irrigation water and electricity are available. It is networked.NegotiableCall for detailsTranslated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/18157467
For General Purpose,880 sq.m.,Aragatsotn › Aparan,"$8,000",USD,Inside the land there is a half-built house (99 sq. M)Translated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/17995163
For Residential Development,1500 sq.m.,Aragatsotn › Kosh,"2,250,000 ֏",AMD,"1500 sq. M. Privatized land near the house is for sale in the center of Kosh community of Ashtarak region. The area is free, it is near the roadside. The foundation of the house is dug, there is a paper project.There are communications: Gas, electricity and water.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17982320
For Residential Development,400 sq.m.,"Atoyan Street, Եղիպատրուշ","$10,000",USD,The plot is located in the middle of the villageTranslated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/17456510
Agricultural,2000 sq.m.,Aragatsotn › Ashtarak,"$5,000",USD,"2000 m orchard (apple, peach, quince, plum) for sale in Ashtarak. Price 5000 &Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/16672865
Agricultural,1200 sq.m.,Aragatsotn › Ashtarak,"$30,000",USD,4-year-old apple orchard for sale (1000 apples in Ashtarak village)Translated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/13770536
For Residential Development,2550 sq.m.,Aragatsotn › Karbi,"$50,000",USD,"All communications are available. Asphalt 1st line from M3 to 200 m, near the football field…Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17483759
Agricultural,"103,500 sq.m.",Aragatsotn › Karbi,"$499,500",USD,"Permanent irrigation water, 1st class land, electricity and drinking water, position of rectangle J. It is possible to rent for a long time. Joint activity or rent is possible.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17483771
Agricultural,2650 sq.m.,"Գարեգին Նժդեհի փողոց 72, Աշտարակ","$3,500",USD,"The address shows an error in the address field and on the map, at the back of 110, about 500 meters away.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17748193
Agricultural,9000 sq.m.,"Քուչակ թաղամաս 16/5, Երևան","$36,000",USD,"Land area 9000 square meters. Water tank. Suitable for processing all kinds of vegetables. You can plant fruit trees, any type of berry. It is clover at the moment. Address: Kuchak, Aragatsotn region. $ 4 per square meter.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17256731
For Residential Development,1200 sq.m.,Aragatsotn › Aparan,"$8,400",USD,Land near the house in Kuchak village of AparanTranslated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/17345264
Agricultural,5000 sq.m.,Aragatsotn › Aparan,"$40,000",USD,"The land is located on the Yerevan Vanadzor highway, the first lane, has a 50m front on the highway itself, all utilities are nearby, the area is suitable for business operations, it is visible in both directions, the area is 4928 square metersTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18296087
Agricultural,5000 sq.m.,Aragatsotn › Ashtarak,"20,000,000 ֏",AMD,"URGENT!A GARDEN established in 1998 with 350-370 healthy, choice fruit trees, shrubs and vines, updated every year. Irrigation water runs along the edge of the garden, electrical wiring is laid. There is a stone building with 2 entrances.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18135415
For Residential Development,600 sq.m.,Aragatsotn › Ashtarak,"$11,000",USD,"600 square meters of residential land for sale in Ashtarak, Tandzanoz district, 5th street, plot No. 12. It has the possibility of drinking water, gas and electricity. Road to Ashtarak Highway on both sides.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18152852
Agricultural,4300 sq.m.,Aragatsotn › Ashtarak,"$50,000",USD,"A productive apple orchard for sale. Average yield is 15 tons. Irrigation water: First line. It has a stone house, a swimming pool. It is located on Yerevan Ashtarak highway.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18351002
For Residential Development,3000 sq.m.,Aragatsotn › Aparan,"$3,500",USD,"The land is located in the Melik village of Aparan, the surface area is 3000 m2, it is very suitable for establishing an agricultural farm.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18127632
For General Purpose,"10,000 sq.m.",Aragatsotn › Ashtarak,"$65,000",USD,"It is located on the front line of the highway from Ashtarak to Yerevan.1 hectare (10,000 square meters) of land, of which 3,000 square meters is land near the house.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18236207
Agricultural,"13,000 sq.m.","20th Street 1, Sasunik village","$30,000",USD,"I am selling my own land plot 20 km away from Yerevan, in Sasunik village, next to Armenia Wine.There are fruit trees in the land (mainly apricots - 15 years old, walnuts - 25 years old, there are also peaches, only about 200 plums)It is located next to the road ուգ irrigation water.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17363201
Agricultural,4400 sq.m.,Aragatsotn › Ashtarak,"$15,000",USD,2900 մետր խախողի այգի (խարջի տեսակի) 1500 մետր վարելահող,Nov-25-2022_01-08,,https://list.am/en/item/15674515
For Residential Development,500 sq.m.,Aragatsotn › Karbi,"2,800,000 ֏",AMD,"It is located in the area of summer houses of Karbi community of Aragatsotn region, in the 3rd row above the water pipe (canal) Residential houses were built next door.The land will be exchanged for a car.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17245223
For Residential Development,590 sq.m.,Aragatsotn › Ashtarak,"$5,000",USD,"A house near the house is for sale in Ohanavan, Ara Ler community, on the basis of a house. Maybe I will listen to all the offers in exchangeTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/12504172
For Residential Development,1500 sq.m.,Aragatsotn › Karbi,"7,000,000 ֏",AMD,"Privatized land near the house with fruit trees, next to the road, possibility of all utilities. The gas pipeline, water line and power lines are right next door. It is suitable for building a private house. URGENT, NEGOTIABLETranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17937872
Agricultural,"205,000 sq.m.",Aragatsotn › Kosh,"$430,000",USD,"It is an ideal option for establishing a garden or other farm, it is also very convenient for building a residential district, the land is located on the North-South main road, only 300 m away from the highway. It is also very convenient for establishing a greenhouse. With phone numbers.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/13873206
For Residential Development,950 sq.m.,"Մուղնի գյուղ, Աշտարակ","$22,000",USD,The plot is located in a residential area adjacent to the gas pipeline for irrigation and drinking water pipeline electricityTranslated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/17698352
For Residential Development,600 sq.m.,"Ashtarak highway, Yerevan","$9,400",USD,"Land near the house for sale. In the tower. Gas light, water very close. It takes 10 minutes to reach Yerevan. Urgent Zange real buyers for saleTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/16790507
For Residential Development,1200 sq.m.,Aragatsotn › Ashtarak,"$30,000",USD,"A 1,200-meter plot of land is for sale in Karbi village, Ashtarak. For more information callTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17920062
Agricultural,1040 sq.m.,Aragatsotn › Byurakan,"$25,000",USD,"K-20857Վաճառվում է 1040քմ գյուղնշանակության հողատարածք Բյուրականում, առաջին գիծ։ Ունի ջրի, գազի, հոսանքի հնարավորություն։ Ճակատը՝ 17մ։Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ1040sq. M land of agricultural meaning for sale in Byurakan. It is stationed i the 1st line. The land has the possibility of electricity, water and gas supply. The length of the forehead of the land is 17mFor showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_01-08,,https://list.am/en/item/16714882
For Residential Development,2229 sq.m.,Aragatsotn › Ujan,"$25,000",USD,"Կոդ՝ K-21504Վաճառվում է բնակելի կառուցապատման նշանակության հողատարածք Ուջանում: Հողատարածքն ունի քարե պարիսպ, հոսանք, մշտական ջուր և գազ։ Առկա են 100 խնձորի և դեղձի 6 տարեկան ծառեր։Գործակալության միջնորդավճարը կազմում է 2%: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։A residential construction meaning plot for sale in Ujan. The plot has stone fence, is supplied with electricity, constant water and gas. There are 100 apple and 6 years old peach trees.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_01-08,,https://list.am/en/item/12765028
For Residential Development,1300 sq.m.,Aragatsotn › Voskevaz,"$15,000",USD,"K-20538Վաճառվում է 1300քմ բնակելի կառուցապատման հողատարածք Ոսկեվազ գյուղում։ Ունի խմելու և ոռոգման ջուր, պտղատու ծառեր (150 հատ) ։ Բոլոր կոմունիկացիաները մոտ են։Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։1300sq. M land of residential meaning for sale in Voskevaz village. It is supplied with drinking and irrigation water. There are 150 fruitful trees there. All the communications are nearby.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_01-08,,https://list.am/en/item/13507694
Agricultural,1000 sq.m.,Aragatsotn › Karbi,"$44,000",USD,"A bergamot garden is for sale in Ashtarak, Karbi village. The total area of the land is 1000 square meters. There are completely bergamot trees, water pipes have been laid.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18043994
Agricultural,2000 sq.m.,Aragatsotn › Ashtarak,"$30,000",USD,"K-21112Վաճառվում է 2000քմ գյուղնշանակության հողատարածք Աշտարակում։ Կոմունիկացիաները մոտակայքում են։ Ունի կիսակառույց շինություն։Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։2000sq. M land of agricultural meaning for sale in Ashtarak. All the communications are nearby. There is a partially built building on the land.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_01-08,,https://list.am/en/item/16879658
For General Purpose,"16,000 sq.m.",Aragatsotn › Aparan,$199,USD,"The area is located in Kuchak village, next to the highway, it also gives the building. For more information, callTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/15893775
For Residential Development,2350 sq.m.,Aragatsotn › Bazmaghbyur,"$35,000",USD,"The land is located near the main road of Bazmaghbyur village, there is a possibility of gas, water and electricity. Fruit trees are completely planted in the garden: Peach, apricot, cherry.The land is privatized, has the opportunity to build a residential building.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17822400
For Residential Development,68 sq.m.,Aragatsotn › Ashtarak,"$20,000",USD,"Semi-constructed residential building for sale, 68 square meters, semi-constructed building has 1200m of land area, half of the building area is fenced.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17523226
Agricultural,1500 sq.m.,Aragatsotn › Ashtarak,"$21,000",USD,"Cultivated agricultural land for sale, which is located near the canal, the land is one hectare, five hundred meters, the price is two dollars per square meter, electricity, gas, drinking water, the land is a plain.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17523138
For General Purpose,1558 sq.m.,Aragatsotn › Parpi,"$19,000",USD,"LOCAL 777-892 / Aragatsotn region, village Parpi.Unfinished building 100 sq. M.Land near the house 1558 square meters.$ 20,000.Drinking, irrigation water, gas, electricity.27 km from the center of Yerevan.I will exchange it with a carTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17737140
Agricultural,800 sq.m.,"Մարշալ Բաղրամյան փողոց 53, Ապարան","$8,000",USD,"I am selling a land near the house in Kuchak village, 800 sq. M. I will exchange it. Real address Aparan, Kuchak village 16 str. 16 housesTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/13440931
Agricultural,1200 sq.m.,"Բազմաղբյուրի ձոր ճանապարհ, Փարպի","$13,000",USD,"Land near the house 1200 square meters. With fruitful trees. It is located in Parpi village, 20 km from Yerevan. There are residential houses in the neighborhood. Gas, drinking water, electricity are very close to the land. EXCHANGE WITH A CAR OR FOR YOUR OWN EXTRA CHARGETranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17404093
For General Purpose,4300 sq.m.,Aragatsotn › Oshakan,"$8,700",USD,"Urgent... Privatization is for sale in Oshakan village. It is located next to the rest areas, very close to the land. It is suitable both for agricultural work and for establishing a recreation area. Price is negotiable.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17483758
Agricultural,"18,000 sq.m.",Aragatsotn › Karbi,"$37,000",USD,"Urgently for sale a well-groomed land in Karbi community, exchanged for up to $ 1000 with a surchargeTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/16923347
For General Purpose,"12,600 sq.m.",Aragatsotn › Aparan,"$126,000",USD,"Land for sale in Aragatsotn region, Hartavan area. The total area is 12,600 sq. M. Meters: Call the number for details.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17650878
For Residential Development,900 sq.m.,"Улица Месропа Маштоца 97, Ошакан","$8,000",USD,Продам земельный участок,Nov-25-2022_01-08,,https://list.am/en/item/17580258
For Residential Development,1300 sq.m.,Aragatsotn › Parpi,"$70,000",USD,"Land for sale in Parpi. 600 square meters residential + 700 square meters for rural purposes. Fenced (metal) Permanent water (self drawn, with pump) Electricity (legal electricity subscriber) Pool with filters, (7x3.6), plastered inside. Next to toilet + bathroom + locker room. Bisetka. In short, 100% working business. Brokers DO NOT CALLTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17945231
For Residential Development,1800 sq.m.,"1st Street 2, Bazmaghbyur","$18,000",USD,A plot of land with a wonderful landscape is for sale in the center of Bazmaghbyur village of Ashtarak community. It is suitable for building a private house or summer house. The land is surrounded on four sides by fruit trees. Clean water flows through the land. Electricity and gas are right next door.Translated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/18219660
Agricultural,"14,200 sq.m.",Aragatsotn › Ashtarak,"$74,000",USD,"A plot of land of village significance is for sale, located in Oshakan, on the banks of the Kasakh River.Call the indicated phone number with a normal call. And write to Viber, but don't call.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/14477817
For General Purpose,8500 sq.m.,Aragatsotn › Talin,"$90,000",USD,"Land for sale 15-20 m away from the north-south road. Suitable for business considerations. The land is 8000 square meters. The ground is flat. It is located 2 km away from Talin city to Yerevan. It is possible to exchange with a car or an apartment, as well as for rentCall the indicated numberTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/13051377
Agricultural,4500 sq.m.,Aragatsotn › Aghdzk,"$85,000",USD,"Agricultural production area is 4500 m, of which 510 are greenhousesGas +Water +Light +Exchange with car, equivalent or at your premiumI will also listen to suggestionsTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18170324
Agricultural,2300 sq.m.,"1st Street 2, Bazmaghbyur","$30,000",USD,"The land is located near the main road of Bazmaghbyur village, gas, water and electricity are available. The garden is fully planted with fruit trees: 100-120 trees (peach, apricot, cherry)The land is privatized, it has the possibility to build a residential building. We will also exchange the car with an additional fee from you.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17449961
For Residential Development,610 sq.m.,"Ashtarak highway, Yerevan","$10,000",USD,"Very good place. Beautiful view. Very close to the market. School, kindergarten. New district. Water, electricity, gas in the ground.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18169065
For Residential Development,870 sq.m.,Aragatsotn › Oshakan,"$10,000",USD,"Land near the house in OshakanIrrigation water, drinking water, electricityIt is also possible to sell a part of itTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/12696775
Agricultural,8000 sq.m.,Aragatsotn › Ashtarak,"$45,000",USD,"80 apricot orchard trees for sale, 80 apple trees, walnut trees of different ages, there are many other trees near the park, located in Aghdzk (Dzorap) villageTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/13278355
Agricultural,2000 sq.m.,Aragatsotn › Parpi,"$30,000",USD,"The land is located on the road leading to Gyumri. Near the recreation area, the land is adjacent to the highway. It passes through drinking, irrigation water, electricity and gas.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/16453500
For Residential Development,1260 sq.m.,Aragatsotn › Oshakan,"$22,000",USD,"Կոդ՝ B-19888Վաճառվում է բնակելի կառուցապատման նշանակության հողատարածք Օշական գյուղում։ Ունի շինություն՝ 64քմ, թոնրատուն՝ 16քմ, այգի ՝ պտղատու ծառերով, պարիսպ, դարպաս, հոսանք, մշտական ջուր և գազ։Գործակալության միջնորդավճարը կազմում է 2 %: Ցուցադրությունների համար կնքվում է ցուցադրման պայմանագիր։ Խնդրում ենք Ձեզ մոտ ունենալ անձը հաստատող փաստաթուղթ։A residential construction plot for sale in village Oshakan. The plot has a sami-built construction 64 sq. M. , tonir 16 sq. M. , garden with fruitful trees, fence, gate, electricity and supplied with constant water and gas.The commission of the Real Estate Agency is 2%. For showing the real estate, a contract is signed. Please have a passport, ID or driving-license with You.",Nov-25-2022_01-08,,https://list.am/en/item/15040350
For General Purpose,2500 sq.m.,Aragatsotn › Artashavan,"$20,000",USD,A plot of land near the house is for sale in the village of Artashavan near Tarer.Translated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/18300801
For Residential Development,600 sq.m.,"Посёлок Мугни 157, Аштарак","$19,900",USD,"Продам участок для жилой застройки в квартале Мугни. По всем вопросам пишите или звоните в Вотсапе. Газ, вода, электричество проходят рядом. Точное местонахождение смотрите на фото.",Nov-25-2022_01-08,,https://list.am/en/item/17931582
For General Purpose,1000 sq.m.,Aragatsotn › Parpi,"$19,000",USD,Land near the househascurrentwater1000 square meters of orchardAre you going to call again?Translated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/18084919
For Residential Development,1600 sq.m.,Aragatsotn › Aparan,"7,300,000 ֏",AMD,"The land is located on the road leading to Saralanj village, in the Domikk district, riyal buyers should call.Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/18305877
For Residential Development,600 sq.m.,Aragatsotn › Ashtarak,"$13,000",USD,"FIRST LINELand for residential buildings in Ashtarak, 600 sq. M. Մ.LAND FOR SALE IN ASHTARAK ECHMIADZIN ROADFirst LINE HOME LAND Community Ashtarak Ara 1 district 1 str.600 sq. M. NEIGHBORHOODPrice: $ 13,000 negotiableTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17836215
For Residential Development,600 sq.m.,Aragatsotn › Ashtarak,"$9,000",USD,"Land for residential buildings in Ashtarak, 600 sq. M. Մ.LAND FOR SALE IN ASHTARAK ECHMIADZIN ROADFirst LINE HOME LAND Community Ashtarak Ara 2 district 1 str.600 sq. M. NEIGHBORHOODPrice is $ 9000 negotiableTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17836196
For Residential Development,1600 sq.m.,Aragatsotn › Ashtarak,"$15,000",USD,"ՎԱՃԱՌՎՈՒՄ Է տնամերձ հողատարածք Աշտարակի շրջանի Ագարակ գյուղում, բնակելի թաղամասում, հողի մի մասը այգի է բերքատու ծառերով, մի մասը առանձնատուն կառուցելու համար, մոտ է գազի լույսի, խմելու ջրի, ոռոգման ջրի միացման կետերը, հողը գտնվում է հիանալի տարածքային գոտում, խնդրում եմ զանգեն ռեալ ցանկացողները, մնացած հարցերին կպատասխանեմ բջային կապով, ՇՏԱՊ Է",Nov-25-2022_01-08,,https://list.am/en/item/14448989
For Residential Development,600 sq.m.,Aragatsotn › Ashtarak,"$6,000",USD,Land near the house for sale in Ashtarak. Negotiable:Translated from Armenian,Nov-25-2022_01-08,,https://list.am/en/item/17400700
Agricultural,1200 sq.m.,Aragatsotn › Ashtarak,"$22,000",USD,"Village for sale. Note Land area:Aragatsotn, Ashtarak, Parpi village / Nazrvan /• 1200 square meters / apple orchard /_• Suitable for making a rest area• 1st lineCode BB1026Translated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17909400
Agricultural,"17,000 sq.m.",Aragatsotn › Ashtarak,"$90,000",USD,"VM869:Land for saleAragatsotn, Ashtarak17000 square meters300 m from Guy postapple, peach and walnut orchardsirrigation systemCultivatedbuildingsfencedTranslated from Armenian",Nov-25-2022_01-08,,https://list.am/en/item/17829120
