Type,Floor Area,Address,Price,Currency,Description,Datetime,Prepayment,Utilities,Amenities,Links
Garage,18 sq.m.,"Gyulbenkyan street 28, Yerevan","40,000 ֏",AMD,Сдается в аренду подземный гараж (18кв) рядом со зданием Гюльбенкяна 27 (магазин Bonus/Urartu)Возможен также обмен на машину Toyota Camry (2010 года и выше) с дополнительной оплатой с моей стороны․,Dec-15-2022_20-27,,,,https://list.am/en/item/18352656
Garage,72 sq.m.,"Khudiakov St , Yerevan","120,000 ֏",AMD,"A space for rent, width 6 meters, length 12 m (72 square meters) You want to work like a car service. There are residential buildings everywhere. Those who wish should call or write.Translated from Armenian",Dec-15-2022_20-27,By Agreement,,,https://list.am/en/item/18637924
Garage,33 sq.m.,Yerevan › Avan,"25,000 ֏",AMD,Сдается в аренду гараж 33 кв. М. Так же можно использовать как кладовую. Подвесной потолок а так же полки для хранения. Адрес Кучак 47,Dec-15-2022_20-27,By Agreement,,,https://list.am/en/item/18679730
Garage,20 sq.m.,"Ohanov street, Yerevan","15,000 ֏",AMD,The situation in Bangladesh is very goodTranslated from Armenian,Dec-15-2022_20-27,By Agreement,Electricity,,https://list.am/en/item/18621177
Parking Space,26 sq.m.,Yerevan › Kentron,"25,000 ֏",AMD,"Garage for rent (underground parking) in Glendale Hills neighborhood, three sides wall.Translated from Armenian",Dec-15-2022_20-27,,,,https://list.am/en/item/18487442
Garage,50 sq.m.,"Tigran Mets avenue 3rd lane, Yerevan","50,000 ֏",AMD,Stone garage for rentTranslated from Armenian,Dec-15-2022_20-27,1 month,,,https://list.am/en/item/18649403
Garage,19 sq.m.,"Mikayel Nalbandyan Street 50/2, Yerevan","25,000 ֏",AMD,"Վարձով է տրվում ստորգետնյա ավտոտնակ. Ավտոմատ դարպասներ մուտքի մոտ: Հենց կենտրոնը.Սախարովի հրապարակ, Նալբանդյան 50/2.Сдается в аренду подземный гараж. Автоматические ворота на въезде. Самый центр.Площадь Сахарова, ул. Налбандяна 50/2.",Dec-15-2022_20-27,By Agreement,,Automatic gates,https://list.am/en/item/18664427
Garage,40 sq.m.,"Minas Avetisyan 4th street, Yerevan","40,000 ֏",AMD,A stone garage for 2 cars is for rent. Can also serve as a spare part.Translated from Armenian,Dec-15-2022_20-27,By Agreement,"Electricity, water",Automatic gates,https://list.am/en/item/18618713
Parking Space,2000 sq.m.,Yerevan › Nor Nork,500 ֏,AMD,"Parking space for rent.Suitable for vans, large cars and long term parking.For more information call:Translated from Armenian",Dec-15-2022_20-27,,,,https://list.am/en/item/18463783
Parking Space,21 sq.m.,"Цицернакабердское шоссе 1/2, Ереван","15,000 ֏",AMD,Парковочное место -3 этаж,Dec-15-2022_20-27,Without prepayment,,,https://list.am/en/item/18412799
Garage,18 sq.m.,Yerevan › Davitashen,"20,000 ֏",AMD,"For rent, renovated garage, close to the streetTranslated from Armenian",Dec-15-2022_20-27,By Agreement,Electricity,,https://list.am/en/item/18655823
Parking Space,18 sq.m.,"Argishti street, Yerevan","40,000 ֏",AMD,It is located on the minus third floor of Argisht 11/12 building.Translated from Armenian,Dec-15-2022_20-27,,,,https://list.am/en/item/18419733
Garage,30 sq.m.,"Erebuni street 30, Yerevan","130,000 ֏",AMD,"A garage is for rent for use as a car service place. There is electricity (dangrat), there are all facilities. For more information callTranslated from Armenian",Dec-15-2022_20-27,2 weeks,,,https://list.am/en/item/18524840
Garage,25 sq.m.,"Marshal Baghramyan avenue 46, Yerevan","35,000 ֏",AMD,"Stone garage, shelvingTranslated from Armenian",Dec-15-2022_20-27,By Agreement,Electricity,,https://list.am/en/item/18625015
Parking Space,17 sq.m.,"Nikoghayos Adonts Street 4, Yerevan","25,000 ֏",AMD,"Underground parking for rent, near the elevator, building 4/3, Eraz districtTranslated from Armenian",Dec-15-2022_20-27,1 month,,,https://list.am/en/item/18465150
Parking Space,24 sq.m.,"Nalbandyan street, Yerevan","50,000 ֏",AMD,"Парковка 24кв на улице Налбандяна, в здании новостройки. Выходы на улицу Абовяна и Налбандяна.Parking 24sq at Nalbanyan street, building parking. Exists to Aboyan and Nalbandyan streert.",Dec-15-2022_20-27,Without prepayment,,,https://list.am/en/item/18449337
Garage,36 sq.m.,Yerevan › Arabkir,"30,000 ֏",AMD,"Капитальный железобетонный гараж с профильной крышей и мощными дверями с секретными замками, с электричеством",Dec-15-2022_20-27,,,,https://list.am/en/item/18214519
Parking Space,15 sq.m.,"Tsarav Aghbyuri Street 55/5, Yerevan","35,000 ֏",AMD,"Underground parking for rent at 55/5, Tsarav Borzor, AvanUnder the 1st entranceTranslated from Armenian",Dec-15-2022_20-27,,,,https://list.am/en/item/18475725
Garage,18 sq.m.,Yerevan › Kanaker-Zeytun,"20,000 ֏",AMD,"Dry stone garage for rent in Zeytun, next to Rubinyants 2 building, garage, storage, call for detailsTranslated from Armenian",Dec-15-2022_20-27,By Agreement,,,https://list.am/en/item/18578475
Garage,30 sq.m.,Yerevan › Erebuni,"20,000 ֏",AMD,Nor-Aresh 7 streetTranslated from Armenian,Dec-15-2022_20-27,By Agreement,Electricity,,https://list.am/en/item/18593550
Garage,20 sq.m.,"Դավթաշեն 4-րդ թաղամաս , Երևան","50,000 ֏",AMD,Davitashen 4th district call the number belowTranslated from Armenian,Dec-15-2022_20-27,Without prepayment,,,https://list.am/en/item/18628393
Garage,25 sq.m.,"Tumanyan street, Yerevan",$200,USD,The garage can serve as storageTranslated from Armenian,Dec-15-2022_20-27,By Agreement,Electricity,,https://list.am/en/item/18614581
Garage,50 sq.m.,"Erkatughayinneri 7-th street, Yerevan","80,000 ֏",AMD,A garage is for rent on the street of YeratughayinaniTranslated from Armenian,Dec-15-2022_20-27,By Agreement,Electricity,,https://list.am/en/item/18622311
Garage,160 sq.m.,"Հաղթանակ թաղամաս 1-րդ փողոց, Երևան","250,000 ֏",AMD,"2 garages (box) with their own territory are for rent near Derzhava factory. Rent: AMD 250,000 per month.Translated from Armenian",Dec-15-2022_20-27,Without prepayment,,,https://list.am/en/item/18453662
Garage,90 sq.m.,"Qanaker 13th street, Yerevan","$9,000",USD,Garages in Kanaker2 metal garages and an adjacent area are for sale on Kanaker 13th StreetTranslated from Armenian,Dec-15-2022_20-27,Without prepayment,,,https://list.am/en/item/18491339
Parking Space,20 sq.m.,"Northern Avenue 8, Yerevan","50,000 ֏",AMD,A parking lot is for rent at 8 North Ave.Translated from Armenian,Dec-15-2022_20-27,By Agreement,,,https://list.am/en/item/18616436
Garage,20 sq.m.,"Zakian 1st deadlock 1, Yerevan","35,000 ֏",AMD,"The price is negotiable. The garage is located in Zakyan, G. Lusavorich, M. In the middle of Mashtots streets.Translated from Armenian",Dec-15-2022_20-27,By Agreement,,,https://list.am/en/item/18615494
Garage,25 sq.m.,"Zakaria Sarkavag street, Yerevan","15,000 ֏",AMD,I am renting out my garage. Items shown in the photo will be removed.Translated from Armenian,Dec-15-2022_20-27,By Agreement,,,https://list.am/en/item/18604016
Garage,25 sq.m.,Yerevan › Ajapnyak,"30,000 ֏",AMD,"Garage for rent in district 16 in front of buildings 14,15,16,17Translated from Armenian",Dec-15-2022_20-27,By Agreement,,,https://list.am/en/item/18591022
Garage,40 sq.m.,Yerevan › Avan,"100,000 ֏",AMD,A garage is available for rent. It is convenient to park a car (it will fit even two cars) and to use it as a storage room.Translated from Armenian,Dec-15-2022_20-27,Without prepayment,,,https://list.am/en/item/18474689
Parking Space,23 sq.m.,"Dzorapi street 40, Yerevan","25,000 ֏",AMD,"Сдается в аренду парковочное место на ул. Дзорапи 40.23 кв. М. Этаж P2 в пяти метрах от лифта, круглосуточная охрана.",Dec-15-2022_20-27,1 month,Electricity,"Video surveillance, 24/7 security",https://list.am/en/item/18588882
Garage,43 sq.m.,"Նանսեն փողոցի նրբանցք 6, Երևան","20,000 ֏",AMD,"Stone garage for rent. It is very convenient for parking a car.Address: Nansen 1st Lane, Building 6There is a video surveillance system in the area.There is no power and the water is off in the garage.For more information call.Translated from Armenian",Dec-15-2022_20-27,,,,https://list.am/en/item/18580930
Garage,30 sq.m.,"Simon Vratsyan street 71, Yerevan","60,000 ֏",AMD,"Քարե ավտոտնակ կենտրոնում (Գնունի փողոցի մանրածախ խանութների մոտ) ։ Կարող է ծառայել տարբեր նպատակների համար, ներառյալ որպես 2 մեքենայի կայանատեղի կամ պահեստ։Каменный гараж в центре, рядом с розничными магазинами на улице Гнуни. Он может служить самым разным целям, в том числе в качестве парковки 2 машины или склада.",Dec-15-2022_20-27,,,,https://list.am/en/item/18567584
Parking Space,20 sq.m.,"Verin Antarayin street, Yerevan","30,000 ֏",AMD,Верин Антараин 123/3,Dec-15-2022_20-27,,,,https://list.am/en/item/18539936
Garage,70 sq.m.,"Charents street, Yerevan","250,000 ֏",AMD,"Call only Viber/Whatsapp to specified phone numberA garage on Charents street is for rent. It is on the first line, it is suitable for carrying out commercial activities: Car service.Call only Viber/Whatsapp to specified phone numberTranslated from Armenian",Dec-15-2022_20-27,,,,https://list.am/en/item/18487743
Parking Space,20 sq.m.,"Northern Avenue, Yerevan","55,000 ֏",AMD,Parking for rent on North Avenue with 3 entrances in the Tizziano Cafe buildingIt is monitored 24 hours a day.Translated from Armenian,Dec-15-2022_20-27,,,,https://list.am/en/item/18397517
Parking Space,40 sq.m.,"Amiryan Street 4/6, Yerevan",$100,USD,Парковка в элитном домепо другим вопросам звонить по телефону!Այլ հարցերի դեպքում զանգահարել նշված հեռախոսահամարներով!,Dec-15-2022_20-27,,,,https://list.am/en/item/18384097
Garage,20 sq.m.,"Marshal Baghramyan avenue, Yerevan","25,000 ֏",AMD,Clean dry garageTranslated from Armenian,Dec-15-2022_20-27,,,,https://list.am/en/item/18495273
Garage,14 sq.m.,"Totovents street, Yerevan","20,000 ֏",AMD,Թոթովենց 8 շենքի դիմաց,Dec-15-2022_20-27,,,,https://list.am/en/item/18450689
Garage,24 sq.m.,"Aram Khachatryan street 21a, Yerevan","30,000 ֏",AMD,"A stone garage is for rent in Arabkir, which can serve as both a parking space and a warehouse.Translated from Armenian",Dec-15-2022_20-27,,,,https://list.am/en/item/18470024
Parking Space,19 sq.m.,"Antarayin Street 160/7, Yerevan","40,000 ֏",AMD,Парковка на ул. Антараин,Dec-15-2022_20-27,,,,https://list.am/en/item/18429097
Garage,50 sq.m.,Yerevan › Kentron,"100,000 ֏",AMD,Arshakunyats strFor more information callTranslated from Armenian,Dec-15-2022_20-27,,,,https://list.am/en/item/18381760
Garage,30 sq.m.,"Viktor Hambartsumyan street, Yerevan","100,000 ֏",AMD,A garage with all utilities is suitable for the desired business.Translated from Armenian,Dec-15-2022_20-27,,,,https://list.am/en/item/18475147
Garage,40 sq.m.,Yerevan › Avan,"100,000 ֏",AMD,A garage is available for rent. It is convenient to park a car (it will fit even two cars) and to use it as a storage room.Translated from Armenian,Dec-15-2022_20-27,,,,https://list.am/en/item/18474681
