Type,Land Area,Address,Price,Currency,Description,Datetime,Service Lines,Links
For Residential Development,750 sq.m.,Tavush › Dilijan,"$30,000",USD,"Code H88:750 sq. M. Land near the house is for sale with a building permit, project, privatized, all communal facilities are adjacent, orchard.Code H-88Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/11964665
For Residential Development,320 sq.m.,"Orjonikidze Street, Dilijan station","$17,000",USD,"Code H348:320 sq. M. Is for sale in Dilijan, on Ordzhonikidze street. Area of land. Designed for residential construction. All communications are available.Code H-348Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17247914
For Residential Development,1165 sq.m.,Tavush › Dilijan,"$35,000",USD,The land is on a slopeCode 0800020Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/18189645
For Residential Development,1200 sq.m.,Tavush › Dilijan,"$315,000",USD,"It is located on Getapnya street, it is the first line. Suitable for any activity.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/14738047
For General Purpose,1250 sq.m.,Tavush › Ijevan,"$13,000",USD,The area is on the Ijjan-Yerjan road.The area is 1250 square meters.Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17307198
For Residential Development,1720 sq.m.,"Kamo Street, Dilijan","$63,000",USD,"Located in the city of Dilijan. Near Paradise Hotel. There is a residential house inside. It is located in a very beautiful and convenient place, suitable for everything in a hotel cottage. Call for details. URGENTLY NEGOTIABLETranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17275787
For Residential Development,1500 sq.m.,"Kamo Street, Dilijan","$115,000",USD,"I am selling a land and building in Dilijan, read in detail, then call URGENT. It is located on the road to mountainous Armenia, I am selling it for much cheaper than the cost price. I say the price of the land alone, the cost is actually about 130,000 - 150,000 $, I say 30,000 to 40,000 cheaper than its price. Those who really want to call. Idle people and those interested in others should not call. This price for a few days because it is very urgent. The best district and a convenient place for hotel cottages. Call for details. I will lower the price again to the real buyer. I just want the price of the landTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17283429
For Residential Development,1000 sq.m.,Tavush › Dilijan,"$44,000",USD,"Շատ ՇՏԱՊ!Վաճառվում է հողատարածք Դիլիջան քաղաքում։ Հողատարածքում առկա է նաև կիսակառույց տուն, որը ցանկության դեպքում կարող եք վերանորոգել։Նպատակահարմար է օգտագործել որպես հանգստյան տուն, հյուրատուն կառուցելու համար։Հարմար է ցանկացած Բիզնես գործունեության համար։Հողատարածքը մոտ է հենց Գլխավոր Մայրուղուն։Հողի ընդհանուր մակերեսը 1000 քմԷ, հնարավոր է նաև սեփականաշնորհել ավել հողատարածք` Հողատարածքի շարունակությունը։ (1000քմ + սեփականաշնորհված մասը) ։Տարածքից բացվում է հիանալի տեսարան` Առողջարանային համալիրին։Գինը` Սակարկելի է։ Առանց միջնորդի։Շատ ՇՏԱՊ!Մանրամասների համար խնդրում եմ զանգահարել նշված հեռախոսահամարով։Очень срочно!Продается земельный участок в городе Дилижан. На участке также есть недостроенный дом, который при желании можно отремонтировать.Целесообразно использовать как дом отдыха, построить гостевой дом.Подходит для любой коммерческой деятельности.Участок находится недалеко от главной магистрали.Общая площадь земли 1000 квадратных метровДа, также можно приватизировать больше земли - продолжение Земельного участка. (1000 кв. М + приватизированная часть)С площади открывается прекрасный вид на курортный комплекс.Цена договорная. Без посредника.Очень Срочно!",Nov-25-2022_01-03,,https://list.am/en/item/17218231
For Residential Development,3730 sq.m.,Tavush › Dilijan,"$55,000",USD,"In the inner village of Mkhitar Gosh, Dilijan city, a 3730 sq / m area land plot is for sale (there is a cottage and a barn inside the plot) The gas passes by the plot, there is electricity and water. Adjacent to the road to Gosh. A river flows near the land.PRICE NEGOTIABLE.For details, call the mentioned phone number: Viber, WhatsAppTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17759343
For Residential Development,350 sq.m.,Tavush › Dilijan,"$28,000",USD,"Land near the house for saleTavush, Dilijan550 square metersby buildingall communications are availablehigh positionbeautiful viewCode VM892Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17894343
For Residential Development,8000 sq.m.,Tavush › Dilijan,$35,USD,"Tavush Region: City of DilijanIt is located 99 km away from Yerevan.It is located near the residential district of the Central Bank.Land area: 7140 square meters (8000 square meters actually)Front part: 30 mPurpose of land: Residential-residential,There are many trees on the land.The land has a WONDERFUL view of the whole city of Dilijan.It is suitable for building an elite residential district, recreation area, hotel complex and for other business activities.The area is privatized.Water, gas and electricity points are close to the land.Code 11308053Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/11308053
For Residential Development,3130 sq.m.,Tavush › Dilijan,"15,000,000 ֏",AMD,"The land is located in the lap of beautiful nature, there are fruit trees, there is electricity, drinking water and gas is at a distance of 150 m. 100 m below the land գետ a river (with clean water) flows. It is suitable for building a house or a recreation area.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17782440
For Public Buildings,29 sq.m.,Tavush › Ijevan,"$6,000",USD,"(Code 8/159) 29.6 sq / m land is for sale in Ijjan city, the purpose is residential, the operational significance or land type is public construction, the type of registered right is property. Water, electricity, gas, sewerage are available, very convenient for a shop or office, priced at $ 6,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. I repeat once, no address is provided by phone.Code 8-159Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17575625
For Residential Development,720 sq.m.,Tavush › Gosh,"$20,000",USD,For sale very urgently.Call for questions.Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17945241
For General Purpose,1800 sq.m.,Tavush › Dilijan,"$18,000",USD,"A plot of land near the house in Dilijan. Permanent water, electricity and gas possibility. Fruit trees.10,000,000UrgentTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17631678
For Residential Development,"11,000 sq.m.",Tavush › Dilijan,"$450,000",USD,At the top of the road to the alpine castle. The meaning of mixed carpentryTranslated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17915703
For Residential Development,1500 sq.m.,"Hovsepyan Street, Dilijan station","$10,000",USD,"A flat plot of land with a beautiful view is for sale, negotiableTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17723367
For Residential Development,900 sq.m.,"Tsaturyan Street, Dilijan station","$25,000",USD,"900m of land for sale in Dilijan, price negotiableTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17949723
For Residential Development,910 sq.m.,Tavush › Getahovit,"$16,900",USD,"The land is located in a newly built district in Getahovit village, has permanent drinking water, the land is fenced, has a construction project and a permit for a two-story house. URGENTTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17320314
For Residential Development,770 sq.m.,Tavush › Getahovit,"$7,300",USD,"The land is located in Getahovit village, it has the opportunity to connect the land to the main road of Getahovit and Ijjan-Noyemberyan highway, It is located in front of the Military Police. It is very convenient to build a large base...Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17320686
For General Purpose,900 sq.m.,Tavush › Dilijan,"$100,000",USD,"900 square meters of land for sale in Getapnya Street, Dilijan. There is an old 2-story house in the land. The price is USD 100,000.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18186514
For Residential Development,900 sq.m.,"Kalinini street, Dilijan station","$110,000",USD,"Land for sale in Dilijan, Kalinin street. The total area of the land is 900 square meters. The price is 110,000 US dollars.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17742109
For General Purpose,1000 sq.m.,"Andranik Street, Dilijan station","$50,000",USD,"Residential plot for sale in Dilijan, next to the Hover hotel complex. The total area of the land is 1000 square meters, it is flat, the necessary infrastructures are nearby, the road is mostly paved, with a sunny position and a view of the forest. It is suitable for building a residential house, guest house.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18113057
For Residential Development,800 sq.m.,Tavush › Dilijan,$32,USD,"It is located in Shamakhyan, all the communications are close to a very convenient place. You can write or call.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17792322
For General Purpose,70 sq.m.,Tavush › Ijevan,"$6,000",USD,"Land on Ijevan Artsakhyan street, IjevanTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/11620021
For Residential Development,600 sq.m.,Tavush › Dilijan,"$15,000",USD,"Land near the house in Dilijan, Andranik district, Hovk street.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16084836
For Residential Development,900 sq.m.,Tavush › Ijevan,"3,000,000 ֏",AMD,"Land near the house, located in GetahovitTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17418747
Agricultural,3530 sq.m.,Tavush › Gosh,"$25,000",USD,The plot is located 400 m from the road leading to Gosh LakeTranslated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/18306626
For Public Buildings,1300 sq.m.,"Yerevanyan St, Ijevan","$32,000",USD,Significance or type of land. Public construction: Type of registered right - RIGHT TO CONSTRUCT THE LAND.Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17414130
For Residential Development,1400 sq.m.,Tavush › Ijevan,"$10,000",USD,A plot of land near the house is for sale in the city of Ijevan.Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/18056170
For Residential Development,1860 sq.m.,Tavush › Ijevan,"7,000,000 ֏",AMD,"NEIGHBOR LANDc. Ijjan, Aygestan street / area adjacent to the former vocational school /Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16649511
For Public Buildings,250 sq.m.,Tavush › Getahovit,"$22,000",USD,"(Code 08/158) 250.5 sq. M. Land is for sale in the center of Getahovit village, Ijjan city, purpose: Settlements, operational significance or land type: Public construction, type of registered right: Property Water, electricity, gas are close by, very convenient for a shop or office, cost $ 22,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who do not speak or do not answer calls should not call, we do not work with you. I repeat once, no address is provided by phone.Code 08-158Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17524935
Agricultural,6000 sq.m.,Tavush › Ijevan,"16,800,000 ֏",AMD,"(Code 5/13) A farm is for sale, the area is 262.31 sq / m, and the size of the land is 6,000 sq / m (and in fact 9000 sq / m) Target purpose of the land: Agricultural, operational significance or type of land: Arable land, type of registered right: Property. The farm is located near the town of Ijjan, in the village, outside the settlement, in the forest. The farm can accommodate 40 cows and 15 calves or 400 sheep (goats) There is permanent drinking water in the area, and the electricity supply is in progress, the price is 16 800 000 AMD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. I repeat once, no address is provided by phone.Code 5-13Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17792380
For Public Buildings,433 sq.m.,Tavush › Dilijan,"$35,000",USD,"Land in Dilijan on the way to Ijan. 26/1 Tbilisi Highway.Suitable for various structures, gas station, gas station, adjacent to the road.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/8822385
For General Purpose,600 sq.m.,"Մխիթար Գոշի փողոց 48, Գոշ","$7,000",USD,Call or write for detailsHe's an exchangeLocatedGoshGoshavankMkhitar Goshto whom?Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17338463
For General Purpose,70 sq.m.,Tavush › Dilijan,"$22,000",USD,"Chat is a convenient area for a house, shop, guest house or something like that. There is no problem with tobacco. The land is privatized. Address: Dilijan Gay street, 80/6 plot (Oak Cross) I say the price is very convenient, I will adjust a little for the real buyer for the given area.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17978909
For General Purpose,2200 sq.m.,Tavush › Dilijan,"$85,000",USD,"It is located on the way to Haghartsin Church. It is provided with light, water and gas. It is sold at a very cheap price for a month at that price. It is possible to sell a part of the land 500-2200 meters at your request. There is a 3-room cottage in the area. Suitable for different buildings. Hotel rest house. The land is privatized. Communications are full of gas, light, water. There is no such price in Dilijan. To reduce the irrelevant price, do not call at once. I will reduce 30,000 USD immediately for that.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16752710
Agricultural,4000 sq.m.,"Hovsepyan Street, Dilijan station","$60,000",USD,"A plot of land for sale in Dilijan, 4000m with a fabulous view, price negotiableTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18275189
For Residential Development,510 sq.m.,Tavush › Dilijan,"$22,000",USD,Call in Takhta district via WhatsAppTranslated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/18064043
For Residential Development,600 sq.m.,Tavush › Dilijan,"$85,000",USD,"600 square meters of land near the house is for sale in Dilijan, there is a half-built building.It is flat land.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17810403
For General Purpose,255 sq.m.,"Улица Микаэла Налбандяна 1, Иджеван","$30,000",USD,"It has permanent water, it is fenced. It is planned to build a hotel, cafe. It is located near the hospital, near the main highway.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18012264
For Residential Development,1600 sq.m.,Tavush › Dilijan,"$55,000",USD,"A fenced 1600 square meter plot of land is for sale on the road to Goshavank church, on the bank of the river, with a beautiful view of nature. The plot is sunny, there are half-built buildings and a beautiful pavilion, there is also a building permit. It is very suitable for the development of various types of business. I will also listen to exchange offers. Call for detailed questions.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18024859
For Residential Development,1500 sq.m.,Tavush › Dilijan,"$10,000",USD,"There is water on the land, it is fenced, do not exchange it with a Soviet car. The area is in Khachardzan village.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17843609
For General Purpose,1000 sq.m.,Tavush › Dilijan,"$10,000",USD,The land is located in c. Dilijan village 1000 square meters near the road in Khachardzan. Մ.Translated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17674402
For General Purpose,1500 sq.m.,Tavush › Dilijan,$150,USD,"A land is for sale on Myasnikyan street with the possibility of expanding 1500 square meters and 500m. Wonderful view, quiet district. The land is suitable for building a hotel complex, a luxurious summer house, etc.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17829880
For Residential Development,1940 sq.m.,"1-ին փողոցի 1-ին նրբանցք 1, Ենոքավան","20,000,000 ֏",AMD,"A plot of land near the house is for sale in Yenokavan village of Ijevan city. There is a beautiful view from the front, water is inside, gas and light are very closeTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18273580
For Residential Development,2000 sq.m.,Tavush › Dilijan,"$25,000",USD,"Կոդ-11540: Վաճառվում է հողամաս Դիլիջանում՝ առողջարանի մոտակայքում, Գալվինա թաղամասում: Բոլոր կոմունալ հարմարությունները մոտակայքում կան: Հողի իրավունքի տեսակը` Երկարաժամկետ վարձակալություն: Հարմար է հասարակական նշանակության կամ ամառանոցի համար:",Nov-25-2022_01-03,,https://list.am/en/item/10761059
For Residential Development,3700 sq.m.,Tavush › Gosh,"$21,000",USD,"(Code 08/167) 3736 sq/m plot of land for sale in Gosh village of Dilijan city, intended purpose: Residential, operational purpose or plot: Residential development, type of registered right: Property. Water and gas are about 500 m away, electricity is about 60 m away, and the plot has a very nice view, the price is 21,000 USD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address over the phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. We repeat once again, no address is provided over the phone.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17888539
For General Purpose,890 sq.m.,Tavush › Gosh,"3,000,000 ֏",AMD,"Land for sale 7 km away from Goshavank, on the bank of Getik river, at the foot of the forest.For building a comfortable recreation area. The land is located in a picturesque place, in Dzoravank, near the road leading to Antaramej, which is an active tourist area, 5 km north is the famous ancient site of Kalavan and the center of ecotourism, here կարելիthere can be developed ecotourismTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16500798
For General Purpose,2200 sq.m.,Tavush › Dilijan,"$20,000",USD,"The plots of land are located in the village of Gosh3 pieces of different surfaces 1200m, 1600m, 2200mTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/18211670
For Residential Development,1130 sq.m.,"Պարույր Սևակի փողոց 20, Բերդ","$9,500",USD,"The land is located near the former cheese factory, it is prepared for building a house.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16566375
For Residential Development,600 sq.m.,"Barekamutian street, Dilijan station","$10,000",USD,A plot with a beautiful view is for sale urgentlyTranslated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17971431
For Residential Development,502 sq.m.,"Getapnya street, Dilijan station","$50,000",USD,"Единственный свободный участок земли на этой территории. Отличное место для строительства жилого дома, гостиницы или торгового объекта. 502 м2Живописный вид",Nov-25-2022_01-03,,https://list.am/en/item/17769078
For Residential Development,3620 sq.m.,Tavush › Hovk,"$15,000",USD,"(Code 8/155) Urgent, 3620 sq / m land in Hovk village of Dilijan city is for sale at a price below the market price, the purpose is residential, the purpose of use is residential construction, the type of right is property. Water and electricity is available գեղեցիկ a beautiful view of the plot, price $ 15,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. I repeat once, no address is provided by phone.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16927475
For Residential Development,290 sq.m.,Tavush › Dilijan,"$32,000",USD,"Land plot in the central part of DilijanA plot of land for sale in the central part of Dilijan, next to the Central Bank building, 290 m, with the possibility of expansion. There is water, electricity, sewerage. 10m above that land there is another 260m land, the value of which is 18,000. Can be sold together or separately. (land plot land plot) Call for details.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16453553
For Residential Development,836 sq.m.,"Moldovakan street 1, Dilijan station","9,500,000 ֏",AMD,"Residential land for sale in Dilijan, 836 square meters. Surface.Code-SV204Price: 9,500,000 AMDFor details, call Smart RVMTranslated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/17705180
For Residential Development,1200 sq.m.,Tavush › Dilijan,"$46,000",USD,"Land for sale in Dilijan. It is located in one of the most convenient parts of the city. Has access to gas, water, electricity, sewerage. It is possible to sell it for half (in that case $ 24,000 for half) It is very convenient for a guest house or similar business. There is a natural cold spring in the park.Translated from Armenian",Nov-25-2022_01-03,,https://list.am/en/item/16302608
For Residential Development,600 sq.m.,"Kalinini street, Dilijan station","$13,000",USD,Land for sale in Dilijan surrounded by wonderful natureTranslated from Armenian,Nov-25-2022_01-03,,https://list.am/en/item/17912073
For Residential Development,1198 sq.m.,Tavush › Getahovit,"5,000,000 ֏",AMD,"(Code 8/ 45) 1198.6 sq/m plot of land for sale in Getahovit village, Ijevan city, intended purpose: Settlements, operational purpose or plot: Residential development, type of registered right: Ownership. There is a half-built building with an area of 112.38 sq/m in the plot. Water, electricity and gas are located near the plot, and the area offers a beautiful view, the price is AMD 5,000,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address over the phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. I repeat once again, no address is provided over the phone.Code 8-45Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/16945122
For Residential Development,"10,000 sq.m.","Orjonikidze Street, Dilijan station","$300,000",USD,"A plot of land for rent in Dilijan with a beautiful view of nature, negotiable 10,000 mTranslated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17714508
For Residential Development,400 sq.m.,Tavush › Ijevan,"$4,000",USD,"(Code 08/157) 400 sq / m land for sale in Ijjan city, the purpose is residential, the operational significance or the type of land is residential construction, the type of registered right is property. Water and electricity is available, and the area has a beautiful view, priced at $ 4,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. I repeat once, no address is provided by phone.Code 08-157Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17439621
Agricultural,9700 sq.m.,Tavush › Yenokavan,"$30,000",USD,"(Code 08/133) 9700 sq. M. Land is for sale in Yenokavan village of Ijjan city, in nature, the purpose is agricultural, the purpose of use is grassland, the type of right is property. There is electricity near the land, and the water is about 150-200 m away. There is a beautiful view from the plot, it is very convenient for the recreation area, the price is 30 000 USD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. I repeat once, no address is provided by phone.Code 08-133Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17971838
Agricultural,6350 sq.m.,Tavush › Ijevan,"$6,000",USD,Շտապ վաճառվումե մշակված հողամաս ՝վոր կարող եք օգտագօրծել ծառատունկ կամ մշակել ըստ դեր ցանկության։հողամասը գտնվում է ճանապարին մօտ։ Վորհ մեծ առավելություն է; մեծ առավելություն էՎորր վոռոգման ջուրը գտնվում ե հենց գլխավերեվում։ ՈՒշադրություն փոխանակվում է նաև մեքէնայի հետ ։մնացաց հարցերը կ պատասխանեմ հեռախօսօվ ։ասեմ ներկա պահին հացահատիկ եվ եգիպտացիրենե մշակաց։հողամասը գտնվում Դիտավան գյուղի ներքեվի մասում։ ուղությունը կրիվոյ ասած հատվող ճանապարհի ուղությամբ դեպի վերեվ ։,Nov-25-2022_01-04,,https://list.am/en/item/13700128
For General Purpose,48 sq.m.,"Մելիքբեկյան փողոց 6, Իջևան","$40,000",USD,"Land for sale in the center of Ijjan. If you have any questions, call.Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17692685
For Residential Development,1250 sq.m.,Tavush › Dilijan,"$60,000",USD,"Участок находиться на одной из центральных улиц города Саят - Нова, откуда открывается живописный вид. Коммуникации находятся в непосредственной близости. Удобно как для застройки коммерческой недвижимости, так и для постройки частного дома. Земельный участок находится недалеко от главной дорожной магистрали. Цена договорная. Подробности уточняйте по указанному номеру телефона",Nov-25-2022_01-04,,https://list.am/en/item/17681938
For Public Buildings,"10,000 sq.m.",Tavush › Dilijan,"$250,000",USD,"Code 1396,Urgent sale of land near the central part of Dilijan.The plot has a frontage of 130 m, a slope of 11 degrees, 50% is flat,80% is open space and 20% is treesall communications are 100m away,it is possible to build a structure with a height of up to 12m and a width in accordance with construction standards,The right to develop the plot is granted until 2060.The right to lease the plot is for 60 yearsTranslated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17770165
For Residential Development,900 sq.m.,Tavush › Ijevan,"3,000,000 ֏",AMD,"900 meters of land for residential construction is for sale in Getahovit village, it has 3 roads for cars, 50 meters away from the town of Ujevan. Right on the side of the road.Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17725780
For Residential Development,2120 sq.m.,Tavush › Yenokavan,"$25,000",USD,"(Code 8/166) 2120 sq. M. Land is for sale in Yenokavan village of Ijjan city, the purpose is residential, the operational significance or the land is residential construction, the type of registered right is property. There is a very beautiful view from the plot, it is very convenient for a guest house, the price is 25 000 USD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. We repeat once, no telephone address is provided.Code 8-166Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17710740
For Residential Development,1780 sq.m.,Tavush › Yenokavan,"$17,000",USD,"(Code 8/163) 1780 sq. M. Land is for sale in Yenokavan village of Ijjan city, the purpose is residential, the operational significance or land type is residential construction, the type of registered right is property. Gas, water, electricity are located about 200 m, and the plot has a very beautiful view, it is very convenient for a guest house, the price is 17000 USD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. We repeat once, no telephone address is provided.Code 8-163Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17710742
For Residential Development,2060 sq.m.,Tavush › Yenokavan,"$18,000",USD,"(Code 8/165) 2060 sq. M. Land is for sale in Yenokavan village of Ijjan city, the purpose is residential, the operational significance or the type is land for residential construction, the type of registered right is property. Gas, water and electricity are located about 250 meters away, and the plot has a very beautiful view, it is very convenient for a guest house, the price is 18000 US dollars. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who speak in unison or do not answer calls do not call, we do not work with you. We repeat: Once, no address is provided by phone.Code 8-165Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17710744
For Residential Development,1000 sq.m.,Tavush › Hovk,"$7,000",USD,"(Code 08/153) 1000 sq. M. Land is for sale in Hovk village of Dilijan city, the purpose is residential, the purpose of use is residential construction, the type of right is property. There is a beautiful view from the land, the water is about 150 meters away, and the electricity is about 100 meters away, the price is 7,000 USD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who do not speak or do not answer calls should not call, we do not work with you. We repeat once, no telephone address is provided.Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17971831
For Residential Development,816 sq.m.,Tavush › Getahovit,"$13,000",USD,"(Code 08/92) 816 sq / m land is for sale in Getahovit village of Ijjan city, the purpose is residential, the purpose of use is residential construction, the type of right is property. Gas, water, electricity are available for $ 13,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who do not speak or do not answer calls should not call, we do not work with you. I repeat once, no address is provided by phone.Code 08-92Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17963511
For Public Buildings,176 sq.m.,Tavush › Ijevan,"$17,000",USD,"(Code 08/29) 176 sq / m area for sale in Ijjan city, near the highway (21 m front of the road), purpose: Settlements, operational significance or land type: Public construction, type of registered right: Property. Suitable for building any object, cost $ 17,000.Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17963453
For Residential Development,1400 sq.m.,Tavush › Dilijan,"$50,000",USD,"(Code 08 /143) 1400 sq/m plot of land for sale in Dilijan city, intended purpose: Residential, operational purpose or plot: Residential development, type of registered right: Property. The lot has a beautiful view and gas, water, electricity and sewer are available, the price is USD 50,000. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with the real estate agency. Don't write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will be understanding. Citizens who speak in munat or do not answer calls, do not call, we do not work with you. I repeat once again, no address is provided over the phone.Code 08-143Translated from Armenian",Nov-25-2022_01-04,,https://list.am/en/item/17959363
